6	mlv/mtl_p6_tree_acacia_thorn_bark	5	0xbbb5d8
8	~-gt5_foliage_tree_standard_gobo_c	5	0xbbba18
6	mlv/t5_foliage_tree_standard_gobo_128	5	0xbbb978
5	mlv/p6_tree_umbrella_acacia_thorn_forked	5	0xbbbc38
7	,mc_lit_sm_r0c0n0_2z223015	5	0xc06fa4
8	rock_debris_pile01_n	5	0xc38668
8	~-grock_debris_pile01_c	5	0xc387c8
6	mc/rock_debris_pile01	5	0xc385c8
5	p6_rock_rubble_pile_d	5	0xc38950
5	p6_rock_rubble_pile_c	5	0xc3bcb4
8	~~-gmtl_p6_chaise_lounge_s-rg~8be41a10	5	0xc3f50c
8	mtl_p6_chaise_lounge_n	5	0xc3f67c
8	~-gmtl_p6_chaise_lounge_c	5	0xc3f7dc
6	mc/mtl_p6_chaise_lounge	5	0xc3f45c
6	mc/mtl_p6_chaise_lounge_metal	5	0xc3f988
5	p6_chaise_lounge	5	0xc3fa88
7	mc_treecanopy_89zw0f4f	5	0xc5f2c4
7	mc_treecanopy_3z378q8f	5	0xc952d8
8	~-gt5_foliage_fern_leaf01_c	5	0xcbcc94
6	mc/t5_foliage_fern_leaf01	5	0xcbcc00
6	mc/t5_foliage_fern_leaf01_static	5	0xcbcea0
5	t5_foliage_fern01	5	0xcbcfe0
7	mc_treecanopy_sm_q8e8z12f	5	0xcbff00
8	~-gt5_foliage_tree_banana_leaf01_c	5	0xcf9a50
6	mc/t5_foliage_banana_leaf01	5	0xcf99bc
8	t5_foliage_tree_banana_trunk01_n	5	0xcf9d10
8	~-gt5_foliage_tree_banana_trunk01_c	5	0xcf9e7c
6	mc/t5_foliage_banana_trunk01	5	0xcf9c68
5	t5_foliage_tree_banana02	5	0xcfa010
8	~~-gmtl_p6_pillow_middle_east~e0748c66	5	0xd03160
8	mtl_p6_pillow_middle_east_seat_01_n	5	0xd032d0
8	~-gmtl_p6_pillow_middle_east_~25d9d26b	5	0xd0343c
6	mc/mtl_p6_pillow_middle_east_seat_011	5	0xd030a0
5	p6_pillow_middle_east_seat_011	5	0xd035f8
8	~~-gdub_lounge_pillow01_spc-r~9b89ddcc	5	0xd092c4
8	dub_lounge_pillow01_nml	5	0xd09434
8	~-gdub_lounge_pillow01_col	5	0xd09594
6	mc/mtl_dub_lounge_pillow01	5	0xd09210
1	default	5	0xd09748
5	dub_lounge_pillow01	5	0xd0979c
8	p6_karma_pool_umbrella_n	5	0xd0b9a0
8	~-gp6_karma_pool_umbrella_c	5	0xd0bb04
6	mc/mtl_p6_karma_pool_umbrella	5	0xd0b8f8
5	p6_karma_pool_umbrella	5	0xd0bc90
8	p6_karma_pool_base_n	5	0xd2b0f0
8	~~-gp6_karma_pool_base_c-rgb&~63fa4b5c	5	0xd2b250
6	mc/mtl_p6_karma_pool_base	5	0xd2b04c
5	p6_karma_pool_base	5	0xd2b3e8
7	mlv_unlit_add_f551jf57	5	0xd3105c
8	~-gpb_decal_wall_fillet_2_col	5	0xd34ba0
6	mlv/pb_decal_wall_fillet_2	5	0xd34b0c
5	mlv/p6_raid_bench_rounded	5	0xd34d48
8	pipes_wall_metal_nml	5	0xd382b8
8	~~-gpipes_wall_metal_col-rgb&~f4c5f868	5	0xd38418
6	mc/mtl_pipes_wall_metal	5	0xd38218
8	~~-gpipes_wall_alpha_spc-rgb&~4aa37fc3	5	0xd38660
8	~-gpipes_wall_alpha_col	5	0xd387d0
6	mc/mtl_pipes_wall_alpha	5	0xd385b0
5	pipes_metal01	5	0xd38970
8	metal_pipe_nml	5	0xd56ea4
8	~~-gmetal_pipe_white_clean_c-~8c5b2aef	5	0xd56ffc
6	mc/mtl_pipes_white_clean	5	0xd56e00
1	pipe_pieces	5	0xd57198
5	com_pipe_4_coupling_white_clean	5	0xd571f8
8	p6_cell_antenna_n	5	0xd5b6ec
8	~-gp6_cell_antenna_c	5	0xd5b848
6	mc/mtl_p6_cell_antenna	5	0xd5b64c
5	p6_cell_antenna	5	0xd5b9d0
7	,mc_lit_sm_t0c0n0s0_47jq982j	5	0xd6e47c
8	~~-gp6_light_recessed_decal_s~fc7c2165	5	0xda8f1c
8	p6_light_recessed_decal_n	5	0xda908c
8	~-gp6_light_recessed_decal_off_c	5	0xda91f0
6	mc/light_recessed_off	5	0xda8e6c
5	p6_lights_club_recessed_off	5	0xda93a8
8	p6_plant_cactus_nopal_med_01_n	5	0xdab9f4
8	~~-gp6_plant_cactus_nopal_med~c3f63436	5	0xdabb5c
6	mc/mtl_p6_plant_cactus_nopal_med_01	5	0xdab948
5	p6_plant_cactus_nopal_med_clump	5	0xdabcf8
8	ch_concrete_ceiling01_n	5	0xdff558
8	~~-gch_grass_col-rgb&~-rch_co~a6673ea7	5	0xdff6b8
6	mc/ch_grass_01	5	0xdff4c0
5	props_foliage_horsetail	5	0xdff850
5	props_foliage_horsetail_short	5	0xe29a08
8	iw_rooftop_ac_unit_n	5	0xe38d84
8	~~-giw_rooftop_ac_unit_c-rgb&~fc20376d	5	0xe38ee4
6	mc/mtl_iw_rooftop_ac_unit	5	0xe38ce0
5	iw_rooftop_ac_unit	5	0xe39080
8	t5_foliage_tree_sorbus_bark01_n	5	0xe3a814
8	~-gt5_foliage_tree_aqui_bark01a_c	5	0xe3a97c
6	mc/t5_foliage_bush_bark02	5	0xe3a770
8	~-gt5_foliage_bush_leaf06_c#0	5	0xe3aba4
6	mc/t5_foliage_bush_leaf06	5	0xe3ab10
6	mc/t5_foliage_tree_standard_gobo	5	0xe3adb8
6	mc/t5_foliage_bush_leaf06_static	5	0xe3af08
5	t5_foliage_bush06a	5	0xe3b050
8	~-gt5_foliage_tree_palm_fan_leaf01a_c	5	0xe43464
6	mc/t5_foliage_palm_fan_leaf01a	5	0xe433cc
6	mc/t5_foliage_palm_fan_leaf01a_static	5	0xe43688
5	t5_foliage_tree_palm_fan04	5	0xe437d0
6	mlv/mtl_pb_rock_01	5	0xe45998
5	mlv/dub_rock_02	5	0xe45a98
7	mc_treecanopy_sm_2j72612j	5	0xe4f8a0
8	p6_tree_palm_fan_cali_bark_n	5	0xe8e6d0
8	~~-gp6_tree_palm_fan_cali_bar~77235f49	5	0xe8e838
6	mc/mtl_p6_tree_palm_fan_cali_bark	5	0xe8e624
8	p6_tree_palm_fan_cali_leaves_n	5	0xe8ea88
8	~-gp6_tree_palm_fan_cali_leaves_c	5	0xe8ebf0
6	mc/mtl_p6_tree_palm_fan_cali_leaf_a_sway_new	5	0xe8e9d0
6	mc/mtl_p6_tree_palm_fan_cali_leaf_b_sway_new	5	0xe8ee08
5	p6_tree_palm_fan_cali_med_01_sway	5	0xe8ef68
5	p6_tree_palm_fan_cali_med_02_sway	5	0xec6ef4
8	p_glo_tools_rake_n	5	0xefed14
8	~~-gp_glo_tools_rake_c-rgb&~-~0402985c	5	0xefee70
6	mc/mtl_p_glo_tools_rake	5	0xefec74
5	p_glo_tools_rake	5	0xeff008
8	mtl_p6_street_vendor_wheel_barrow_n	5	0xf009dc
8	~-gmtl_p6_street_vendor_wheel_barrow_c	5	0xf00b48
6	mc/mtl_p6_street_vendor_wheel_barrow	5	0xf0092c
5	p6_street_vendor_wheel_barrow	5	0xf00ce0
8	tool_shovel_nml	5	0xf48aa8
8	~-gtool_shovel_col	5	0xf48c00
6	mc/mtl_tool_shovel	5	0xf48a0c
5	p6_tool_shovel	5	0xf48d88
8	p_glo_tools_axe_n	5	0xf4e230
8	~~-gp_glo_tools_axe_c-rgb&~-r~e56eb162	5	0xf4e38c
6	mc/mtl_p_glo_tools_axe	5	0xf4e190
5	p_glo_tools_axe	5	0xf4e528
8	p_glo_tools_trimmer_n	5	0xf50bec
8	~~-gp_glo_tools_trimmer_c-rgb~52ca29d9	5	0xf50d4c
6	mc/mtl_p_glo_tools_trimmer	5	0xf50b48
5	p_glo_tools_trimmer	5	0xf50ee8
8	p_glo_tools_farmtools_n	5	0xf57ff8
8	~~-gp_glo_tools_farmtools_c-r~96928a35	5	0xf58158
6	mc/mtl_p_glo_tools_farmtools	5	0xf57f50
5	p_glo_tools_pick	5	0xf582f0
8	p_jun_soil_bag_n	5	0xf5c3f4
8	~-gp_jun_soil_bag_c	5	0xf5c550
6	mc/mtl_p_jun_soil_bags	5	0xf5c354
8	p_jun_dirt_decal_n	5	0xf5c778
8	~-gp_jun_dirt_decal_c	5	0xf5c8d4
6	mc/mtl_p_jun_dirt_decal	5	0xf5c6d8
5	p_jun_soil_bags	5	0xf5ca58
8	~-ggrass_lawn_cut_col	5	0xf77c64
6	mc/mtl_grass_lawn_cut	5	0xf77bd4
5	foliage_grass_lawn_cut_med_group_512	5	0xf77e70
5	foliage_grass_lawn_cut_med_group_256	5	0xf8a9e0
7	,mc_lit_sm_r0c0x0_qfe209fj	5	0xfb5a68
8	~~-gmetal_monsoon_painted_whi~9a41dc83	5	0xfeab9c
6	mc/metal_monsoon_painted_white	5	0xfeaaf4
8	~~-gp6_fuse_box_monsoon_c-rgb~0c3d2904	5	0xfeaddc
6	mc/mtl_p6_fuse_box_monsoon	5	0xfead38
5	p6_fuse_box_base_b	5	0xfeaf78
8	~~-gmetal_galvanised_ducting_~2edfbcca	5	0x1041444
8	metal_galvanised_ducting_n	5	0x10415b4
8	~-gmetal_galvanised_ducting_c	5	0x1041718
6	mc/metal_galvanised_ducting	5	0x1041390
5	p6_duct_rect_sml_64	5	0x10418c8
8	~~-gp6_duct_90_bend_s-rgb&~-r~e6adc46c	5	0x10424a8
8	p6_duct_90_bend_n	5	0x1042618
8	~-gp6_duct_90_bend_c	5	0x1042774
6	mc/mtl_p6_duct_90_bend	5	0x10423f8
5	p6_duct_rect_sml_vert_90	5	0x1042928
5	p6_duct_rect_sml_hanger	5	0x1043f74
5	p6_duct_rect_sml_16	5	0x104647c
8	~~-grus_metal_panel02_c-rgb&~~66ceb95f	5	0x1047048
6	mc/rus_metal_panel02	5	0x1046fa8
5	p_glo_roof_vent_b	5	0x10471e0
5	foliage_grass_lawn_cut_med_1	5	0x1051e5c
7	mc_treecanopy_sm_22421z22	5	0x105235c
8	p6_tree_palm_date_bark_n	5	0x108b9a4
8	~-gp6_tree_palm_date_bark_c	5	0x108bb08
6	mc/mtl_p6_tree_palm_date_bark	5	0x108b8fc
8	p6_tree_palm_date_base_n	5	0x108bd40
8	~-gp6_tree_palm_date_base_c	5	0x108bea4
6	mc/mtl_p6_tree_palm_date_base	5	0x108bc98
8	~-gp6_tree_palm_date_leaf_c	5	0x108c0cc
6	mc/mtl_p6_tree_palm_date_leaf_sway	5	0x108c030
8	p6_tree_palm_date_cuts_n	5	0x108c380
8	~-gp6_tree_palm_date_cuts_c	5	0x108c4e4
6	mc/mtl_p6_tree_palm_date_cuts	5	0x108c2d8
5	p6_tree_palm_date_med_sway	5	0x108c670
8	~~-gmtl_freeway_reflector_s-r~8fb1872b	5	0x10d7cf4
8	mtl_freeway_reflector_n	5	0x10d7e64
8	~-gmtl_freeway_reflector_c	5	0x10d7fc4
6	mc/mtl_p6_freeway_reflector	5	0x10d7c40
5	p6_street_reflector	5	0x10da178
8	p6_pool_lounge_chair_acc_n	5	0x10dd318
8	~-gp6_pool_lounge_chair_acc_c	5	0x10dd47c
6	mc/mtl_p6_pool_lounge_chair_acc	5	0x10dd270
5	p6_pool_towel_unfolded_01	5	0x10dd610
8	p_glo_bullet_n	5	0x10decec
8	~~-gp_glo_bullet_c-rgb&~-rp_g~5a8e6d80	5	0x10dee44
6	mc/mtl_p_glo_bullet	5	0x10dec50
5	p_glo_bullet_pile	5	0x10defe0
8	~~-gmachinery_hose01_spc-rgb&~02be2c39	5	0x10f69f8
8	machinery_hose01_nml	5	0x10f6b68
8	~-gmachinery_hose02_col	5	0x10f6cc8
6	mc/mtl_machinery_hose02	5	0x10f6948
6	mc/mtl_machinery_hose02_rubber	5	0x10f6e78
5	machinery_hose02	5	0x10f6f48
8	~-gcom_debris_paper_col	5	0x111b980
6	mc/mtl_com_debris_paper	5	0x111b8e0
5	com_debris_paper	5	0x111bb08
8	p_rus_split_wood_n	5	0x111c5fc
8	~-gp_rus_split_wood_c	5	0x111c758
6	mc/mtl_p_rus_split_wood	5	0x111c55c
5	p_rus_split_wood_b	5	0x111c8e0
5	anim_rus_split_wood	5	0x1121e10
5	p_rus_split_wood_a	5	0x112c8bc
8	~-gmtl_p6_beach_sandals_c	5	0x11320d8
6	mc/mtl_p6_beach_sandals	5	0x1132038
5	p6_beach_sandals_05_left	5	0x1132268
5	p6_beach_sandals_05_right	5	0x1135490
7	mlv_treecanopy_sm_7w7525q2	5	0x11386c0
6	mlv/mtl_p6_tree_palm_date_bark	5	0x1176050
6	mlv/mtl_p6_tree_palm_date_base	5	0x1176120
6	mlv/mtl_p6_tree_palm_date_leaf_sway	5	0x11761f0
6	mlv/mtl_p6_tree_palm_date_cuts	5	0x1176338
5	mlv/p6_tree_palm_date_med_sway	5	0x1176408
8	t5_foliage_tree_palm_fan_bark03_n	5	0x11c1a58
8	~-gt5_foliage_tree_palm_fan_bark03_c	5	0x11c1bc4
6	mc/t5_foliage_palm_fan_bark03	5	0x11c19b0
8	t5_foliage_tree_palm_fan_bark01_n	5	0x11c1e08
8	~-gt5_foliage_tree_palm_fan_bark01_c	5	0x11c1f74
6	mc/t5_foliage_palm_fan_bark01	5	0x11c1d60
8	~-gt5_foliage_tree_palm_fan_leaf01b_c	5	0x11c21b0
6	mc/t5_foliage_palm_fan_leaf01b_static	5	0x11c2110
5	t5_foliage_tree_palm_fan02_static	5	0x11c23c0
7	mc_treecanopy_sm_68zw237j	5	0x11c96e0
8	~-gmtl_p6_foliage_bougainvillea_c	5	0x11f4320
6	mc/mtl_p6_foliage_bougainvillea	5	0x11f4288
5	p6_foliage_hanging_boug_01	5	0x11f4538
5	p6_foliage_hanging_boug_03	5	0x11f55b0
5	p6_foliage_boug_bottom01	5	0x11f5ec8
5	p6_foliage_hanging_boug_02	5	0x11f8234
8	~~-gmtl_p6_glass_support_brac~1c228b23	5	0x11f9558
8	mtl_p6_glass_support_bracket_n	5	0x11f96c8
8	~-gmtl_p6_glass_support_bracket_c	5	0x11f9830
6	mc/mtl_p6_glass_support_bracket	5	0x11f94a0
5	p6_glass_support_bracket	5	0x11f99e8
5	p6_glass_support_bracket_half	5	0x1205cec
7	mlv_treecanopy_sm_zj7qjj79	5	0x120c3cc
6	mlv/mtl_p6_foliage_bougainvillea	5	0x12350c0
5	mlv/p6_foliage_boug_corner01	5	0x1235208
8	xpec_hanging_clothes_nml	5	0x1238f3c
8	~-gxpec_hanging_clothes_col	5	0x12390a0
6	mc/mtl_hanging_clothes	5	0x1238e9c
5	me_hanging_clothes_tshirt_striped_landed	5	0x1239230
8	detail_aqua	5	0x123c470
6	mc/mtl_hanging_clothes_aqua	5	0x123c3bc
5	me_hanging_clothes_tank_blue_landed	5	0x123e618
8	~-gmtl_p6_beach_towel_stack_c	5	0x1241e9c
6	mc/mtl_p6_beach_towel_stack	5	0x1241df8
5	p6_beach_towel_stack_03	5	0x1242030
8	~~-gxpec_hanging_clothes_cos_~44499243	5	0x124ed90
8	mtl_p6_muddy_clothes_n	5	0x124ef00
8	~-gmtl_p6_muddy_clothes_c	5	0x124f060
6	mc/mtl_p6_pak_muddy_clothes	5	0x124ecdc
8	~-gmtl_p6_muddy_clothes2_c	5	0x124f2d0
6	mc/mtl_p6_pak_muddy_clothes_b	5	0x124f218
5	p6_pak_muddy_clothes_pile	5	0x124f488
8	electric_box2_n	5	0x1267678
8	~~-gelectric_box2_c-rgb&~-rel~9482d009	5	0x12677d0
6	mc/mtl_electric_box2	5	0x12675d8
1	bucket_metal	5	0x1267968
5	me_electricbox3	5	0x12679cc
8	~~-gctl_electric_outlet_spc-r~40c33b38	5	0x1269760
8	ctl_electric_outlet_nml	5	0x12698d0
8	~-gctl_electric_outlet_col	5	0x1269a30
6	mc/mtl_ctl_electric_outlet	5	0x12696ac
5	ctl_electrical_pipes_long	5	0x1269be8
8	outlet_n	5	0x126aeb8
8	~~-goutlet_c-rgb&~-routlet_s&~89c59007	5	0x126b00c
6	mc/mtl_outlet_box	5	0x126ae1c
5	jun_outlet_box	5	0x126b1a8
7	mc_lit_sm_r0c0n0s0o0_qz097551	5	0x126e0c0
8	~~-gmetal_wall_brushed02_s-rg~33545bee	5	0x12a7bdc
8	metal_wall_brushed02_n	5	0x12a7d4c
8	~$white-lc050ef0dlll	5	0x12a7eac
8	~-gmetal_wall_brushed02_c	5	0x12aa00c
6	mc/metal_wall_brushed02	5	0x12a7b1c
8	~~-gstone_floor_granite_tile0~9d83e2f7	5	0x12aa244
6	mc/stone_floor_granite_tile01_blue	5	0x12aa198
8	~-gdecal_grunge_wall_stain01_c	5	0x12aa48c
6	mc/decal_grunge_wall_stain01_metal	5	0x12aa3e0
5	p6_la_sculpture_02	5	0x12aa618
8	trashbin02_nor	5	0x12c0db0
8	~~-gtrashbin02_col-rgb&~-rtra~e21c8375	5	0x12c0f08
6	mc/mtl_trashbin02	5	0x12c0d14
1	cardboardbox_full	5	0x12c10a0
5	com_trashbin02	5	0x12c1108
5	p6_foliage_boug_corner02	5	0x12ca0fc
5	p6_fuse_box_base_a	5	0x12cc774
7	mlv_lit_sm_r0c0d0n0x0_f202f36u	5	0x12e4a80
8	p_rus_drainage_pipe_modular_n	5	0x131e550
8	~~-gp_rus_drainage_pipe_modul~0dd37860	5	0x131e6b8
6	mlv/mtl_p_rus_drainage_pipe_modular	5	0x131e494
5	mlv/p_rus_drainage_pipes_modular_clamp	5	0x131e878
5	mlv/p_rus_drainage_pipes_modular_256	5	0x1320d20
5	mlv/p_rus_drainage_pipes_modular_funnel_top	5	0x1321a90
6	mc/mtl_p_rus_drainage_pipe_modular	5	0x13277e4
5	p_rus_drainage_pipes_modular_clamp	5	0x13278e8
5	p_rus_drainage_pipes_modular_256	5	0x1329d60
5	p_rus_drainage_pipes_modular_funnel_top	5	0x132aab0
5	mlv/p6_foliage_hanging_boug_01	5	0x13307d4
5	mlv/p6_foliage_hanging_boug_03	5	0x1331830
5	mlv/p6_foliage_boug_bottom01	5	0x1332128
8	~~-gdub_gold_shiny_01_spe-rgb~021efc13	5	0x1334524
8	~-gdub_gold_shiny_01_col	5	0x1334694
6	mc/dub_gold_shiny_01	5	0x1334474
5	p6_3d_txt_levenim_frnt_gold_1	5	0x1334848
5	p6_3d_txt_levenim_frnt_gold_2	5	0x13352fc
5	p6_3d_txt_levenim_frnt_gold_0	5	0x13375f4
5	p6_3d_txt_levenim_frnt_gold_5	5	0x133a178
5	t5_foliage_bush06	5	0x133c9ac
7	mlv_lit_sm_r0c0n0s0o0_w19w2e93	5	0x13460c4
7	mlv_sw4_3d_cod7_tile_simple_ao_f472j530	5	0x13810e4
7	mlv_lit_sm_b0c0_50077370	5	0x13c0260
6	mlv/metal_wall_brushed02	5	0x13ee3b8
8	~~-gudr_floor_painted_red_g-r~b270d814	5	0x13ee574
8	raid_fountain_sculpture_ao	5	0x13ee6e4
8	udr_floor_painted_red_n	5	0x13ee848
8	~-gudr_floor_painted_red_c	5	0x13ee9a8
6	mlv/mtl_p6_raid_sculpture_foutain	5	0x13ee4a8
8	~-gdecal_grunge_calcium_drip02_c	5	0x13eec60
6	mlv/decal_grunge_calcium_drip02	5	0x13eebb8
5	mlv/p6_raid_fountain_sculpture_lrg	5	0x13eedf0
7	mlv_sw4_3d_caustics_above_animated_4f094e3j	5	0x14375a4
7	mlv_lit_sm_t0c0n0s0_9jfj95q5	5	0x1470530
7	mlv_lit_sm_b0c0n0_322zqw73	5	0x14ab704
8	~-gcausticspadded	5	0x14dc8ec
8	caustics_radiant	5	0x14dca48
6	mlv/jun_ter_water_caustics	5	0x14dc848
8	~~-gdecal_boat_drain_s-rgb&~-~766802a1	5	0x14dcce0
8	decal_boat_drain_n	5	0x14dce50
8	~-gdecal_boat_drain_c	5	0x14dcfac
6	mlv/decal_boat_drain	5	0x14dcc30
8	ny_nyse_kiosk_vent_dec_03_nml	5	0x14dd200
8	~-gny_nyse_kiosk_vent_dec_03_col	5	0x14dd368
6	mlv/ny_nyse_kiosk_vent_dec_03	5	0x14dd158
8	cloth_canvas_n	5	0x14dd594
8	~-gcloth_canvas_c	5	0x14dd6ec
6	mlv/cloth_canvas	5	0x14dd4f8
5	mlv/p6_raid_jacuzzi	5	0x14dd870
8	~-gdecal_signage_karma_hazard_c	5	0x1504b38
6	mc/decal_signage_karma_hazard_01	5	0x1504a8c
5	p6_signage_maintenance_area	5	0x1504cc8
7	mc_unlit_multiply_97923qz1	5	0x1505710
8	~-gpipes_wall_multiply_col	5	0x1509080
6	mc/mtl_pipes_wall_multiply	5	0x1508fec
5	pipes_metal_vert03	5	0x1509228
8	~~-gemergency_cylinder_spc-rg~1ba77966	5	0x150dbcc
8	emergency_cylinder_nml	5	0x150dd3c
8	~-gemergency_cylinder_col	5	0x150de9c
6	mc/mtl_emergency_cylinder	5	0x150db18
5	emergency_cylinder	5	0x150e048
7	,mc_lit_sm_b0c0s0_2q396f5e	5	0x1511e14
7	mc_lit_sm_t0c0n0_9qf6e4qj	5	0x15488ec
8	xpec_basketball_goal_net_nml	5	0x1579318
8	~-gxpec_basketball_goal_net_col	5	0x1579480
6	mc/mtl_basketball_goal_net	5	0x1579274
8	xpec_basketball_goal_nml	5	0x15796b0
8	~~-gxpec_basketball_goal_col-~67e2a927	5	0x1579814
6	mc/mtl_basketball_goal	5	0x1579610
8	~~-gglass_clear_mp_s-rgb&~-rg~5d37c83d	5	0x1579a5c
8	~-gglass_clear_mp_c	5	0x1579bcc
6	mc/glass_clear_mp	5	0x15799b0
8	~~-gwhite_wall_col-rgb&~-rwhi~52c5dec9	5	0x1579e1c
8	~-gwhite_wall_col	5	0x157bf8c
6	mc/com_wall_white	5	0x1579d70
5	com_basketball_goal	5	0x157e138
8	p_jun_officebench_n	5	0x159d09c
8	~~-gp_jun_officebench_c-rgb&~~c5e88b29	5	0x159d1f8
6	mc/mtl_p_jun_officebench	5	0x159cff8
5	p_jun_officebench	5	0x159d390
7	mc_sw4_3d_neon_sign_f82142fu	5	0x15a6a28
8	~~-gny_harbor_sub_int_light_s~a4f339c3	5	0x15ab5fc
8	ny_harbor_sub_int_light_nml	5	0x15ab76c
8	~-gny_harbor_sub_int_light_col	5	0x15ab8d0
6	mc/mtl_ny_harbor_sub_int_light	5	0x15ab544
8	plastic_fluorescent_cover_a_c	5	0x15abb34
6	mc/plastic_fluorescent_cover_lit	5	0x15aba88
5	p6_blk_fluorescent_wall_light	5	0x15abd48
8	bunkerlocker_normal	5	0x15b88f4
8	~-gbunkerlocker_clean_col	5	0x15b8a50
6	mc/mtl_bunkerlocker_clean	5	0x15b8850
5	com_locker_double_clean	5	0x15b8be0
8	mtl_pictureframe_large_black_bump	5	0x15ba8ec
8	~~-gmtl_pictureframe_large_bl~45bc190f	5	0x15bca58
6	mc/mtl_pictureframe_large_black	5	0x15ba844
8	frame2_back_nml	5	0x15bec98
8	~~-gframe2_back_col-rgb&~-rfr~ac48a41a	5	0x15bedf0
6	mc/mtl_accessories_frame2_back	5	0x15bebf0
8	~-gframe10_pic_col	5	0x15bf030
6	mc/mtl_accessories_frame10_pic	5	0x15bef88
1	picture_frame	5	0x15bf1b8
5	pictureframe_painting_large_black_01	5	0x15bf21c
8	mtl_p6_high_contrast_art_n	5	0x15bff0c
8	~-gmtl_p6_high_contrast_art_01_c	5	0x15c0070
8	detail_map_canvas_n	5	0x15c01dc
6	mc/mtl_p6_high_contrast_art_01	5	0x15bfe54
8	~-gmtl_p6_high_contrast_art_03_c	5	0x15c0440
6	mc/mtl_p6_high_contrast_art_03	5	0x15c0388
8	us_art_wall_woodplank_clean_n	5	0x15c06a0
8	~~-gus_art_wall_woodplank_cle~1b722b33	5	0x15c0808
6	mc/wood_wall_planks_vertical	5	0x15c05f8
5	p6_high_contrast_art_06	5	0x15c09a0
5	p6_blk_fluorescent_light	5	0x15c2fd0
8	mtl_p6_rocks_steps_n	5	0x15cd534
8	~-gmtl_p6_rocks_steps_c	5	0x15cd694
6	mc/mtl_p6_rocks_steps	5	0x15cd494
5	p6_rocks_steps03	5	0x15cd820
5	p6_rocks_steps02	5	0x15dc438
5	p6_rocks_steps01	5	0x15e6554
8	~~-gp6_industrial_stove_vent_~1960f469	5	0x15f1254
8	p6_industrial_stove_vent_n	5	0x15f13c4
8	~-gp6_industrial_stove_vent_c	5	0x15f1528
6	mc/mtl_p6_industrial_stove_vent	5	0x15f119c
6	mc/mtl_p6_industrial_stove_vent_unlit	5	0x15f16d8
5	p6_industrial_stove_vent	5	0x15f17c8
7	,mc_unlitdecalblend_multiply_34w7q3jw	5	0x15f3b94
8	~~-gbrush_metal_panel_karma_g~13f83540	5	0x15f75b0
8	brush_metal_panel_karma_n	5	0x15f7720
8	~-gbrush_metal_panel_karma_c	5	0x15f7884
6	mc/brush_metal_panel_karma_matte	5	0x15f74f4
8	decal_trim_grime_black02_c	5	0x15f7ad0
6	mc/decal_grunge_grime_black02	5	0x15f7a38
5	p6_kitchen_sink_single	5	0x15f7c48
8	~~-grus_ter_ice_solid_dark_s-~ac17bed4	5	0x15fcae8
8	ice_cubes_n	5	0x15fcc58
8	~-grus_ter_ice_solid_dark_c	5	0x15fcdac
6	mc/ice_cubes	5	0x15fca40
6	mc/ice_cubes_blend	5	0x15fef58
5	p6_kitchen_sink_large_ice	5	0x15ff050
6	mc/t6_test_mp_wood_varnish_red	5	0x16014b4
5	p6_door_raid	5	0x1601588
8	~~-gp6_industrial_wall_oven_s~e5e9b3e9	5	0x160d328
8	p6_industrial_wall_oven_n	5	0x160d498
8	~-gp6_industrial_wall_oven_c	5	0x160d5fc
6	mc/mtl_p6_industrial_wall_oven	5	0x160d270
5	p6_industrial_wall_oven	5	0x160d7b8
8	palstic_floor_tiles_industrial_n	5	0x1618b94
8	~~-gpalstic_floor_tiles_indus~92ef1204	5	0x1618d00
6	mc/plastic_floor_tiles_industrial	5	0x1618ae8
8	plastic_floor_mat_01_n	5	0x1618f38
8	~~-gplastic_floor_mat_01_c-rg~97b78eca	5	0x1619098
6	mc/plastic_floor_mat_01	5	0x1618e98
5	p6_bar_drink_mat	5	0x1619230
8	~~-ghjk_coffee_machine01_spc-~a356788c	5	0x161a33c
8	hjk_coffee_machine01_nml	5	0x161a4ac
8	~-ghjk_coffee_machine01_col	5	0x161a610
6	mc/mtl_hjk_cafe_coffee_machine01	5	0x161a280
6	mc/mtl_hjk_cafe_coffee_machine02	5	0x161a7c8
5	hjk_cafe_coffee_machine01	5	0x161a8d8
5	p6_blackout_door_frame_120u	5	0x1623a10
7	mc_lit_sm_r0c0s0_5w548ezj	5	0x1625aac
8	p6_monitor_back_n	5	0x165c144
8	~~-gp6_monitor_back_c-rgb&~-r~18cd19e1	5	0x165c2a0
8	,plastic_n	5	0x165c410
6	mc/mtl_p6_monitor_back	5	0x165c094
8	paris_kitchen_rubber_nml	5	0x165c65c
8	~-gparis_kitchen_rubber_col	5	0x165c7c0
6	mc/mtl_kitchen_sink_rubber	5	0x165c5b8
8	~~-gflatscreen_02_d_cos-rgb&~~f4526b05	5	0x165ea04
8	flatscreen_02_d_nml	5	0x165eb74
8	~-gflatscreen_02_d_col	5	0x165ecd0
6	mc/mtl_flatscreen_tv_02_d	5	0x165e950
8	~~-gglobal_color_black-rgb&~-~d4fe968d	5	0x165ef20
8	~-gglobal_color_black	5	0x165f090
6	mc/glass_simple	5	0x165ee78
5	p6_monitor_large_d	5	0x1661238
8	ex_money_stack_nml	5	0x166685c
8	~-gex_money_stack_col	5	0x16669b8
6	mlv/ex_money_stack	5	0x16667c0
5	mlv/ex_money_stack_01	5	0x1666b40
5	mlv/ex_money_stack_02	5	0x1669938
